scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
cloud_hetero,heft_classic,1,132.989,132.989,0,0.0,8.459216,8.459216,0,0.0
cloud_hetero,prism_cc_cost,1,132.989,132.989,0,0.0,8.459216,8.459216,0,0.0
cloud_hetero,prism_cc_time,1,132.989,132.989,0,0.0,8.459216,8.459216,0,0.0
cloud_homo,heft_classic,1,118.248,118.248,0,0.0,9.461985,9.461985,0,0.0
cloud_homo,prism_cc_cost,1,118.248,118.248,0,0.0,9.461985,9.461985,0,0.0
cloud_homo,prism_cc_time,1,117.447,117.447,0,0.0,9.448399,9.448399,0,0.0
cluster_hetero,heft_classic,1,438.461,438.461,0,0.0,0.0,0.0,0,0.0
cluster_hetero,prism_cc_cost,1,438.461,438.461,0,0.0,0.0,0.0,0,0.0
cluster_hetero,prism_cc_time,1,438.461,438.461,0,0.0,0.0,0.0,0,0.0
cluster_homo,heft_classic,1,490.855,490.855,0,0.0,0.0,0.0,0,0.0
cluster_homo,prism_cc_cost,1,490.855,490.855,0,0.0,0.0,0.0,0,0.0
cluster_homo,prism_cc_time,1,490.855,490.855,0,0.0,0.0,0.0,0,0.0
hybrid_hetero,heft_classic,1,156.419,156.419,0,0.0,3.155368,3.155368,0,0.0
hybrid_hetero,prism_cc_cost,1,156.419,156.419,0,0.0,3.155368,3.155368,0,0.0
hybrid_hetero,prism_cc_time,1,154.083,154.083,0,0.0,2.997024,2.997024,0,0.0
hybrid_homo,heft_classic,1,142.714,142.714,0,0.0,5.313365,5.313365,0,0.0
hybrid_homo,prism_cc_cost,1,142.714,142.714,0,0.0,5.313365,5.313365,0,0.0
hybrid_homo,prism_cc_time,1,142.714,142.714,0,0.0,5.313365,5.313365,0,0.0
hybrid_raspberry_500mbps,heft_classic,1,338.693,338.693,0,0.0,27.589657,27.589657,0,0.0
hybrid_raspberry_500mbps,prism_cc_cost,1,338.693,338.693,0,0.0,27.589657,27.589657,0,0.0
hybrid_raspberry_500mbps,prism_cc_time,1,338.693,338.693,0,0.0,27.589657,27.589657,0,0.0
