scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
real_network_stress_cloud_hetero,heft_classic,1,37.424,37.424,0,0.0,0.343076,0.343076,0,0.0
real_network_stress_cloud_hetero,prism_cc_cost,1,44.664,44.664,0,0.0,0.061085,0.061085,0,0.0
real_network_stress_cloud_hetero,prism_cc_time,1,37.424,37.424,0,0.0,0.343076,0.343076,0,0.0
real_network_stress_cloud_homo,heft_classic,1,57.602,57.602,0,0.0,0.427732,0.427732,0,0.0
real_network_stress_cloud_homo,prism_cc_cost,1,37.512,37.512,0,0.0,0.081835,0.081835,0,0.0
real_network_stress_cloud_homo,prism_cc_time,1,37.512,37.512,0,0.0,0.081835,0.081835,0,0.0
real_network_stress_cluster_hetero,heft_classic,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_cluster_hetero,prism_cc_cost,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_cluster_hetero,prism_cc_time,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_cluster_homo,heft_classic,1,126.663,126.663,0,0.0,0.0,0.0,0,0.0
real_network_stress_cluster_homo,prism_cc_cost,1,126.101,126.101,0,0.0,0.0,0.0,0,0.0
real_network_stress_cluster_homo,prism_cc_time,1,126.101,126.101,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_hetero,heft_classic,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_hetero,prism_cc_cost,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_hetero,prism_cc_time,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_homo,heft_classic,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_homo,prism_cc_cost,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_homo,prism_cc_time,1,61.343,61.343,0,0.0,0.0,0.0,0,0.0
real_network_stress_hybrid_raspberry_500mbps,heft_classic,1,42.978,42.978,0,0.0,0.007759,0.007759,0,0.0
real_network_stress_hybrid_raspberry_500mbps,prism_cc_cost,1,42.978,42.978,0,0.0,0.007759,0.007759,0,0.0
real_network_stress_hybrid_raspberry_500mbps,prism_cc_time,1,42.978,42.978,0,0.0,0.007759,0.007759,0,0.0
