scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,86.267,86.267,0,0.0,0.212806,0.212806,0,0.0
network_cloud_multiregion,prism_cc_cost,1,86.267,86.267,0,0.0,0.212806,0.212806,0,0.0
network_cloud_multiregion,prism_cc_time,1,85.977,85.977,0,0.0,0.206202,0.206202,0,0.0
network_edge_cloud,heft_classic,1,71.816,71.816,0,0.0,0.260959,0.260959,0,0.0
network_edge_cloud,prism_cc_cost,1,71.816,71.816,0,0.0,0.260959,0.260959,0,0.0
network_edge_cloud,prism_cc_time,1,71.816,71.816,0,0.0,0.260959,0.260959,0,0.0
network_fog_hpc_cloud,heft_classic,1,47.104,47.104,0,0.0,0.115058,0.115058,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,47.104,47.104,0,0.0,0.115058,0.115058,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,47.104,47.104,0,0.0,0.115058,0.115058,0,0.0
network_hpc_cloud,heft_classic,1,47.268,47.268,0,0.0,0.122922,0.122922,0,0.0
network_hpc_cloud,prism_cc_cost,1,47.268,47.268,0,0.0,0.122922,0.122922,0,0.0
network_hpc_cloud,prism_cc_time,1,47.152,47.152,0,0.0,0.13324,0.13324,0,0.0
network_hpc_local,heft_classic,1,57.22,57.22,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,57.22,57.22,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,56.873,56.873,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,57.22,57.22,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,57.22,57.22,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,56.873,56.873,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,279.876,279.876,0,0.0,0.987322,0.987322,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,279.876,279.876,0,0.0,0.987322,0.987322,0,0.0
network_wfcommons_overlay,prism_cc_time,1,279.876,279.876,0,0.0,0.987322,0.987322,0,0.0
