scenario_id,algorithm,recommendation,makespan_mean,makespan_p95,cost_mean,cost_p95,makespan_cv_percent,strict_feasibility_percent,budget_limit,deadline_limit,cost_sla_percent,makespan_sla_percent,required_deadline_margin_percent,required_budget_margin_percent,robust_feasible,pareto,frontier_order,extra_cost_from_previous,time_saved_from_previous,seconds_saved_per_extra_dollar
cluster_homo,heft_classic,On-prem homogêneo · HEFT coalocado,667.2764999999999,711.7685999999999,0.0,0.0,4.0575856241154655,0.0,0.0,600.54885,0.0,118.51968411895216,18.519684118952174,0,False,True,1,,,
hybrid_raspberry_500mbps,prism_cc_cost,Híbrido Raspberry Pi 500 Mbps · PRISM-CC - Cost,477.47713333333326,500.00134999999995,29.23651993333333,29.645032699999998,3.3666449108917442,0.0,35.326126,430.04292,83.91815366338216,116.26777857428742,16.267778574287405,0,False,True,2,83.91815366338216,2.251905544664737,0.026834545880236167
cluster_hetero,heft_classic,On-prem heterogêneo · HEFT coalocado,661.4608333333331,706.6967,0.0,0.0,4.528365915227106,0.0,0.0,595.31475,0.0,118.7097581573445,18.70975815734448,0,False,False,,,,
cluster_hetero,prism_cc_cost,On-prem heterogêneo · PRISM-CC - Cost,661.4608333333331,706.6967,0.0,0.0,4.528365915227106,0.0,0.0,595.31475,0.0,118.7097581573445,18.70975815734448,0,False,False,,,,
cluster_hetero,prism_cc_time,On-prem heterogêneo · PRISM-CC - Time,661.4608333333331,706.6967,0.0,0.0,4.528365915227106,0.0,0.0,595.31475,0.0,118.7097581573445,18.70975815734448,0,False,False,,,,
cluster_homo,prism_cc_cost,On-prem homogêneo · PRISM-CC - Cost,667.2764999999999,711.7685999999999,0.0,0.0,4.0575856241154655,0.0,0.0,600.54885,0.0,118.51968411895216,18.519684118952174,0,False,False,,,,
cluster_homo,prism_cc_time,On-prem homogêneo · PRISM-CC - Time,667.2764999999999,711.7685999999999,0.0,0.0,4.0575856241154655,0.0,0.0,600.54885,0.0,118.51968411895216,18.519684118952174,0,False,False,,,,
hybrid_raspberry_500mbps,prism_cc_time,Híbrido Raspberry Pi 500 Mbps · PRISM-CC - Time,477.47713333333326,500.00134999999995,29.23651993333333,29.645032699999998,3.3666449108917442,0.0,35.326126,430.04292,83.91815366338216,116.26777857428742,16.267778574287405,0,False,False,,,,
cloud_homo,heft_classic,Nuvem homogênea · HEFT coalocado,138.95963333333336,145.45455,10.112735433333334,10.19918605,3.0108606561639673,0.0,12.135283,125.06367,84.04572064780031,116.30439919122797,16.30439919122797,0,False,False,,,,
cloud_homo,prism_cc_cost,Nuvem homogênea · PRISM-CC - Cost,138.97716666666665,145.4433,10.115504966666665,10.2018478,3.0105288276454516,0.0,12.135283,125.06367,84.06765462329967,116.29540377313411,16.29540377313412,0,False,False,,,,
cloud_homo,prism_cc_time,Nuvem homogênea · PRISM-CC - Time,138.97716666666665,145.4433,10.115504966666665,10.2018478,3.0105288276454516,0.0,12.135283,125.06367,84.06765462329967,116.29540377313411,16.29540377313412,0,False,False,,,,
cloud_hetero,heft_classic,Nuvem heterogênea · HEFT coalocado,172.43643333333333,180.86145,9.2690617,9.3896129,3.2271733530168625,0.0,11.122874,155.19279,84.41714704311134,116.53985343004659,16.53985343004658,0,False,False,,,,
cloud_hetero,prism_cc_cost,Nuvem heterogênea · PRISM-CC - Cost,172.43459999999996,180.81455,9.2687762,9.3913063,3.234817741794028,0.0,11.122874,155.19279,84.43237152556075,116.50963295395358,16.509632953953602,0,False,False,,,,
cloud_hetero,prism_cc_time,Nuvem heterogênea · PRISM-CC - Time,172.43459999999996,180.81455,9.2687762,9.3913063,3.234817741794028,0.0,11.122874,155.19279,84.43237152556075,116.50963295395358,16.509632953953602,0,False,False,,,,
hybrid_raspberry_500mbps,heft_classic,Híbrido Raspberry Pi 500 Mbps · HEFT coalocado,477.8254666666667,500.2330999999999,29.438438733333328,29.828789999999998,3.341001920049438,0.0,35.326126,430.04292,84.43832759923914,116.32166854415367,16.321668544153667,0,False,False,,,,
hybrid_homo,prism_cc_cost,Híbrido homogêneo · PRISM-CC - Cost,204.70346666666666,215.98335,5.605334966666667,5.7080754,3.6465996627884008,0.0,6.728573,184.24329,84.83337254422298,117.22725424627404,17.22725424627405,0,False,False,,,,
hybrid_homo,prism_cc_time,Híbrido homogêneo · PRISM-CC - Time,204.70346666666666,215.98335,5.605334966666667,5.7080754,3.6465996627884008,0.0,6.728573,184.24329,84.83337254422298,117.22725424627404,17.22725424627405,0,False,False,,,,
hybrid_homo,heft_classic,Híbrido homogêneo · HEFT coalocado,204.71476666666663,216.02245,5.6071440333333324,5.70935925,3.6394401728449486,0.0,6.728573,184.24329,84.8524531130152,117.24847618602554,17.248476186025542,0,False,False,,,,
hybrid_hetero,prism_cc_cost,Híbrido heterogêneo · PRISM-CC - Cost,248.49913333333333,263.3182,3.6302681666666667,3.74463905,3.914645554879596,0.0,4.35721,223.64418,85.9412112337941,117.73979541967066,17.739795419670656,0,False,False,,,,
hybrid_hetero,prism_cc_time,Híbrido heterogêneo · PRISM-CC - Time,248.49913333333333,263.3182,3.6302681666666667,3.74463905,3.914645554879596,0.0,4.35721,223.64418,85.9412112337941,117.73979541967066,17.739795419670656,0,False,False,,,,
hybrid_hetero,heft_classic,Híbrido heterogêneo · HEFT coalocado,248.49353333333337,263.33345,3.631008,3.7488491,3.9160064614325933,0.0,4.35721,223.64418,86.03783384321618,117.74661428703399,17.746614287033992,0,False,False,,,,
