algorithm,scenario_id,interference_seed,interference_activity_ids,interference_rate,makespan,budget_used,budget_limit,deadline_limit,budget_violation,deadline_violation,feasible,interference_time,interference_pairs,algorithm_milliseconds,machine_distribution,machine_utilization,recommendations_json
heft_colocation,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,245.965000,3.075411,3.690493,221.368500,0.000000,24.596000,false,0.003000,7,3.577000,"{""h3-standard-88-1"":20,""h3-standard-88-2"":8,""h4d-highmem-192-1"":15,""h4d-standard-192-1"":15}","{""h3-standard-88-1"":0.005812,""h3-standard-88-2"":0.006362,""h4d-highmem-192-1"":0.003032,""h4d-standard-192-1"":0.000908}",[]
prism_cc_cost,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,92.864000,0.228108,3.690493,221.368500,0.000000,0.000000,true,0.005000,27,241.299000,"{""h4d-highmem-192-1"":58}","{""h3-standard-88-1"":0,""h3-standard-88-2"":0,""h4d-highmem-192-1"":0.017962,""h4d-standard-192-1"":0}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.228108,""budget_violation"":0,""makespan"":92.864,""deadline_violation"":0,""machine_signature"":""f5c6a0a8fbb7cc81"",""weighted_score"":0.074172,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":3.075411,""budget_violation"":0,""makespan"":245.965,""deadline_violation"":24.596,""machine_signature"":""221d257362781ee8"",""weighted_score"":1,""diversity_score"":3.655172}]"
prism_cc_time,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,92.864000,0.228108,3.690493,221.368500,0.000000,0.000000,true,0.005000,27,241.299000,"{""h4d-highmem-192-1"":58}","{""h3-standard-88-1"":0,""h3-standard-88-2"":0,""h4d-highmem-192-1"":0.017962,""h4d-standard-192-1"":0}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.228108,""budget_violation"":0,""makespan"":92.864,""deadline_violation"":0,""machine_signature"":""f5c6a0a8fbb7cc81"",""weighted_score"":0.37755,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":3.075411,""budget_violation"":0,""makespan"":245.965,""deadline_violation"":24.596,""machine_signature"":""221d257362781ee8"",""weighted_score"":1,""diversity_score"":3.655172}]"
heft_colocation,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,251.348000,3.614540,4.337448,226.213200,0.000000,25.135000,false,0.005000,5,5.174000,"{""h4d-standard-192-1"":8,""h4d-standard-192-2"":17,""h4d-standard-192-3"":19,""h4d-standard-192-4"":14}","{""h4d-standard-192-1"":0.000943,""h4d-standard-192-2"":0.0018,""h4d-standard-192-3"":0.001806,""h4d-standard-192-4"":0.002087}",[]
prism_cc_cost,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,92.864000,0.202594,4.337448,226.213200,0.000000,0.000000,true,0.005000,27,258.079000,"{""h4d-standard-192-4"":58}","{""h4d-standard-192-1"":0,""h4d-standard-192-2"":0,""h4d-standard-192-3"":0,""h4d-standard-192-4"":0.017962}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.202594,""budget_violation"":0,""makespan"":92.864,""deadline_violation"":0,""machine_signature"":""71483e82600db95b"",""weighted_score"":0.05605,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":3.61454,""budget_violation"":0,""makespan"":251.348,""deadline_violation"":25.135,""machine_signature"":""65ef9aa2ff694244"",""weighted_score"":1,""diversity_score"":3.672414}]"
prism_cc_time,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,92.864000,0.202594,4.337448,226.213200,0.000000,0.000000,true,0.005000,27,258.079000,"{""h4d-standard-192-4"":58}","{""h4d-standard-192-1"":0,""h4d-standard-192-2"":0,""h4d-standard-192-3"":0,""h4d-standard-192-4"":0.017962}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.202594,""budget_violation"":0,""makespan"":92.864,""deadline_violation"":0,""machine_signature"":""71483e82600db95b"",""weighted_score"":0.369464,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":3.61454,""budget_violation"":0,""makespan"":251.348,""deadline_violation"":25.135,""machine_signature"":""65ef9aa2ff694244"",""weighted_score"":1,""diversity_score"":3.672414}]"
heft_colocation,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,342.667000,0.000000,0.000000,308.400300,0.000000,34.267000,false,0.006000,21,1.202000,"{""bora005"":37,""bora006"":21}","{""bora005"":0.084471,""bora006"":0.059328,""diablo01"":0,""diablo02"":0}",[]
prism_cc_cost,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,342.667000,0.000000,0.000000,308.400300,0.000000,34.267000,false,0.006000,21,174.146000,"{""bora005"":37,""bora006"":21}","{""bora005"":0.084471,""bora006"":0.059328,""diablo01"":0,""diablo02"":0}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0,""budget_violation"":0,""makespan"":342.667,""deadline_violation"":34.267,""machine_signature"":""a8b3b109dcc08391"",""weighted_score"":0,""diversity_score"":1.362069}]"
prism_cc_time,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,342.667000,0.000000,0.000000,308.400300,0.000000,34.267000,false,0.006000,21,174.146000,"{""bora005"":37,""bora006"":21}","{""bora005"":0.084471,""bora006"":0.059328,""diablo01"":0,""diablo02"":0}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0,""budget_violation"":0,""makespan"":342.667,""deadline_violation"":34.267,""machine_signature"":""a8b3b109dcc08391"",""weighted_score"":1,""diversity_score"":1.362069}]"
heft_colocation,cluster_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.000000,341.558000,0.000000,0.000000,307.402200,0.000000,34.156000,false,0.006000,8,1.220000,"{""bora001"":17,""bora002"":17,""bora003"":7,""bora004"":17}","{""bora001"":0.033597,""bora002"":0.032966,""bora003"":0.031911,""bora004"":0.045791}",[]
